id,datetime
sK1haPFRRDSp_6usWE1wFQ,2014-01-26T13:55:40.601700
sK6U6qjCT0S7FdtuWKS4lg,2014-01-18T11:10:36.201300
sKAODlLlQfGRHnCblF9Szw,2014-01-01T16:29:36.266100
sKHuRC6iSUqSCrcjgU-flw,2013-05-30T00:13:14.228900
sKJ45mmRTb2Njv1crKa-6Q,2013-12-24T03:32:26.164200
sKNK_7OQQy6F7w9E8rv96Q,2013-12-02T12:13:07.094600
sKO1WZ1xRtGgdL8rg6aBOw,2014-01-07T21:59:00.909400
sKR4NGMlSwecMrQ72JRZug,2013-08-16T00:23:41.542900
sKTdEo1SToq_KCGsGjGa4Q,2013-06-06T12:54:37.866100
sK_8JiMcS_iRuDI-IsvPAA,2014-01-24T01:01:44.414800
sKam8JfBS6yxixS-UY7KKg,2013-06-07T15:17:25.822500
sKcvclx3TaSuO811lSNOlQ,2013-12-05T08:37:26.448200
sKfmarjRRVqLrzCx4MyIdQ,2013-12-18T02:45:09.253300
sKgnIRLjQ3-FpO9jWF3Neg,
sKk_FjdAT1yXAAzrHs1R_g,2013-08-23T11:36:29.035100
sKxBsgHbRmCvFS6acfNkpQ,2014-01-18T03:29:45.691800
sKz74TbwQ7iPYOJEm7hbtQ,2013-11-25T09:13:21.529800
sL2_pTaCQ_qlEj1jVzFZ8g,2013-10-21T11:07:00.304200
sL3nKPDzQqGlp_8LMzjD0w,2013-09-23T23:10:56.107800
sL95cH3XSU-BsbLoy6YpQg,2014-01-03T11:24:11.945500
sL96LJFoRfSCGIqmb9iBrg,2013-08-02T03:24:36.415600
sLAi6e4iSGqlRQGIbG15QA,2013-11-13T07:28:51.081400
sLEjKdsbQpqVu0mfIcBliQ,2013-08-20T21:22:14.105000
sLFIk5DdTpGvz07YeMn4BA,2014-01-05T22:53:56.496400
sLGTlp99RUqasr9YEFIp1w,2013-11-21T09:10:07.501600
sLMcjWo8SZGGSZzjEAotGA,2013-06-28T23:25:31.955400
sLNN6-p3STiMKv0IsoLfIg,
sLOXxOHXQu-96i0pfc46Eg,2013-06-22T12:45:23.391100
sLSmQhiFSt-whUSIs7CHUA,2013-12-11T12:32:44.312000
sLXPf3lGQS6vepiU0FMo3w,2013-11-19T16:33:50.247600
sLZE7ZHWT_2F79u2SXpsyQ,2013-12-26T12:12:21.845800
sLgLKLbzSsOelSUZkSvI4g,2013-10-12T01:30:33.439300
sLp5G4KzSQS05im3LuvM5w,2013-12-20T05:45:11.949900
sLrEoEN5ROeNdJilleubrQ,2013-05-23T11:19:42.224600
sLysPO3BTMCSWLTcmUYMlw,2013-10-31T03:04:41.228000
sM7Ar-dJTqKLLK8evI-c6w,2013-10-24T06:09:38.749600
sM9xp6sfTa2YLJQTEvvkIg,2013-10-27T19:06:14.104300
sME9x_q9TxScBQtzGz23BQ,2013-12-23T10:24:46.192700
sMGYaJTuQYu2MuUeL_rhaQ,2013-12-13T20:50:58.594700
sMJ-O_WoR5GS8NFN4cnzPg,2013-07-04T14:19:18.118500
sMNl_GW5TLCw5slR7utBwA,2013-12-07T13:36:58.812100
sMPysU_ySjGuk-vCkuWUtQ,2013-07-17T08:50:45.577900
sMQwYcOCRzyRbhemnmbl1g,2013-12-01T11:23:46.150800
sMREhvQ7QtCu8CN0kAd1Aw,2013-11-19T06:12:01.429200
sMUB3aolQ4ey6Q348Muoag,2013-10-15T07:37:59.257700
sMX4gSkFRM2vU014RJjs8Q,2013-08-10T10:10:48.579000
sMk8QKYrTHyJz8P2XwoAiA,2013-10-02T15:12:15.505900
sMnOoI1KRzCEj9D5zMYm_w,2013-12-12T06:19:28.647100
sMoqQEpISM2WzRz4hMx8LQ,2013-11-01T22:52:58.506600
sMrTF3TnSqSgERktvR46Yg,2013-10-24T05:04:17.433700
sMtNXu_iQES0PunAQPewYQ,2014-01-09T02:33:44.063300
sN0nTsVjSNKTJU4Ihvhl0w,2013-10-26T09:46:41.163200
sN2VKkGRTVCfkEvXtDl-Lw,2013-10-21T09:57:02.654300
sN31nra7R52OPJoPB1BAtQ,2013-11-04T06:54:17.489500
sN6095ZmQFSjs3A9rZT19Q,2013-11-05T02:39:00.459200
sN7GJy50R8aXog0Q9NAHbw,2013-10-08T18:50:19.278900
sN9K82cYQsCcEJOV9C0CnA,2013-06-11T14:59:18.284400
sNHrvvygRveyubowXNSSKw,2013-06-07T07:06:25.710200
sNLcIY-PSvu3WnfsjUgoJA,2013-12-09T23:09:57.654100
sNNpp8ndRz-YLEruPX5Usg,2014-02-02T00:51:37.906700
sNURL7h_TPuTbu8kTkGwxg,2013-07-24T02:52:41.824000
sNUSl9UqTaqJ0TEEXFC29Q,
sNUaKneEQXyWQpeZ0f8fZw,2013-11-26T00:04:56.909300
sNUpOAtqQEmvAzuLD-ysTA,2013-07-14T03:24:08.053900
sNZPFTuBQUuMUkIzWF1Ffw,2013-10-17T23:04:00.957100
sNa0GKe5RCS-FZrAeH6vYw,2013-11-26T14:17:38.961800
sNcUnouOQ3q0tW3YcQHrjA,2013-12-22T07:23:00.020000
sNeCAXlIQbSKLcpLo8p3lg,2013-12-15T20:15:48.707000
sNhLKsvuR62fQvK-9O2ZmQ,2014-01-17T00:57:05.009700
sNmJNVISRM-yV7i3Iw0_vg,2013-06-29T17:34:26.803800
sNnb9Px2Q6uWrAPsQJJpQQ,2013-12-28T10:10:10.704300
sNqHr1WfRASSYame1gImcg,2013-12-20T11:33:38.201600
sO1qHlEzSneQhg5ndmtxUQ,2013-12-04T23:23:32.868900
sO5P-wfKQWii0U3C42RxJQ,2013-12-19T17:28:16.866400
sOBMaR1tQIC5ZzEuSysQUQ,2013-12-25T10:39:45.004500
sOEWRX-6ROm3TDEEfpPKAg,2013-12-03T17:41:24.150900
sOTCxh2vTAeBoLjcCXfgHA,2013-11-07T16:08:31.405200
sOVAo3HZTY-AtUNRBt7Ecg,2013-12-04T12:24:34.713600
sOY9SeweR0O-AuSAqJnYew,2013-06-13T07:04:33.533500
sOYb7vXVQ2Cb9r6UDUPTVg,2013-09-26T00:18:43.507300
sOYuhQB7ROmJYAj7cX8wng,2013-06-12T21:34:42.722300
sO_LdB8DSJifxhgNJLxg9w,2013-06-12T05:16:26.249600
sO_zaEbTRaepa212jSs_pw,2014-02-03T21:52:04.367700
sOawTQ7FS1qGBpO9yMN3dw,2014-01-02T10:03:04.969000
sOcKoj1pRLi2RDUVeRDXRw,2014-01-28T04:51:46.655800
sOcvvrOPQJWSXnb8SDTwgQ,2013-11-29T11:07:29.330200
sOfBm9JgTuiIidBMJqgttA,2013-12-27T15:30:36.100800
sOg6nwybQ2SEn4l7XYTEIQ,2013-07-16T00:07:01.200500
sOjiO5oFRSWGMZ8L9rFpeQ,2013-06-26T02:56:54.022400
sOni_H8eQJGRZVZynEnUOw,2014-01-26T21:25:18.765700
sOrRKES-QcamLB-cdNAN_w,2014-01-14T21:08:00.287000
sOtHO2ZAQO2mzZAaodmLuA,2013-05-25T14:52:50.774100
sOts8351ThqUqpORaPZH6w,2013-10-03T17:01:02.064200
sP2hrugxSMKsWo_SIFSVPg,2013-12-09T10:55:40.481200
sP3fj8CxRwGzG6T-tE0a-g,2013-10-24T07:40:09.795500
sP5G-ctlTTS4cLjq7cm_ZQ,2013-09-05T08:27:39.471000
sP5YIK86Svqxmt9p886bWA,2013-07-09T17:49:11.886800
sP9j5yqxQna4CVBzCNezSA,2013-10-18T09:09:54.375700
sPATt4kVTLqJ0gGJNsJ0VQ,2013-12-06T13:51:42.228700
sPBW641ORji3u35b4CLAPQ,2013-12-13T16:40:08.509900
sPI8_iz5S2CNfofQf9N2zA,2013-11-24T12:22:48.267600
sPORMe2oTiyn17W3ca_xbA,2013-11-01T18:48:26.504200
sPRRKqztRsGwh28_PnaHWA,2013-07-30T01:42:31.346100
sPVFlOQkQuKeOX0hQt0_4A,2013-12-17T10:21:39.486000
sPX8YXJVS1yruZ_aiYHkSA,2014-01-13T17:50:42.996400
sPfNYjcQS-u-LD2HFpLEAQ,2013-11-07T09:17:05.281900
sPfqZFnwRjyzF9wJBAUZjg,2013-08-11T21:54:05.243200
sPfwUcfRQ-qMnqkvZJiDtA,2013-11-22T09:32:50.165900
sPnJszBGRmWskKdHTpEReA,2013-08-04T04:49:40.460100
sPv45Ye4Ta-ixX-appw0rQ,2014-01-27T02:52:36.783200
sQ2njic1QXuwMl6RAMY7WQ,2013-12-14T12:34:18.259700
sQ8BUsohToWUk6T7EpgQbA,2014-01-08T12:14:55.079400
sQAwHFwHR3q1fNaelUNh4Q,2013-11-01T03:19:35.338200
sQBzfsncQYeRNC1jHnPCNg,2013-05-27T23:14:16.993900
sQFoA4KTTja5wAjGAy-Hjw,2014-02-02T14:07:37.094800
sQH3BPb6TZ-iZh_ZI5RQHg,2013-12-04T07:21:41.944900
sQNtuw2dTr2_21NhNNBnCg,2014-01-27T06:04:28.628800
sQXy7L12RMSrFLtrOLA2cQ,2013-11-05T20:26:46.773400
sQcj5T4uRoqSAbuGdQZj5Q,2013-12-10T06:36:40.247400
sQfNxw_AS4yrK_bNufnSGg,2013-07-07T18:02:05.208800
sQlZk96oSD-HUEhT_3oF2w,2013-11-29T10:10:36.835100
sQmKsL_3QDWnQ9B6ZGlw4Q,2013-12-25T06:16:55.415400
sQuARWZGRIOv89s4rUK72w,2013-11-14T19:16:27.779500
sQv5qJBjQYuRdbQJJQvtnQ,2013-06-23T23:34:52.912400
sQvcl1BFRkmKTBkUMCAyDQ,2013-11-29T10:11:42.114000
sQw1TKbITvapCoSQ-SKjng,2013-11-27T04:39:01.614400
sQwqkuN2TUKfodJYqASEvA,2013-11-03T19:00:24.718900
sQyFamXxSF2ECxjcBvGR8Q,2013-12-02T14:28:16.963500
sQz3PKKzQpOaDGOlibOTzA,2013-11-13T09:20:24.270000
sR2kWsNZSpG7ECOSGPpAZg,2013-11-29T21:33:22.409200
sR2ka6d1Qsae5ox1t2G-vw,2013-11-25T08:13:29.188900
sR4-DNC2Ts2vjMuTTKPzQA,2014-02-01T14:06:51.117100
sR9zrubAStGiYGXFINEpSg,2013-12-16T06:40:09.040700
sRCPWYlFTdC4L0wgBkX4AA,2013-12-23T02:47:21.684400
sRDkOG9FS2apDoamQekf5w,2013-06-12T23:59:06.690900
sRK7FHlQQ5m7KfRbS75CpQ,2013-10-26T21:34:48.969300
sRMzXIb0RZOT3mEG_DrA5A,2013-07-25T01:08:45.322900
sRO71M2qQh-eumykz3eSGg,2013-11-20T05:24:25.494500
sRRIzoAfSRKjYZm1-z7uVQ,2013-08-02T17:56:13.429200
sRSm5amxT8SeGpgxNL7LkA,2013-11-11T21:50:19.951100
sRUXguBHR0WCfLb4532nTw,2013-12-02T10:26:49.988200
sRVWDDjQTAaD59s76NSrdA,2013-11-27T10:27:17.189000
sRd0eaC1QcS5OCTgN1Sx5g,2013-10-01T16:02:16.719300
sRgXutwSTVSK3eYNL3dqBg,2013-12-13T17:44:09.872400
sRi78lzURaqmv7LGzJD6uA,2013-11-23T13:06:27.935200
sRljekzESZCiQU3AMYjwSw,2013-12-26T14:48:42.307300
sRmez9AyTRWYp7C-65x1UA,2013-12-11T02:06:43.429700
sRtt6nRcROe9M3Cz_1t_hQ,2014-01-02T13:05:07.981100
sRuWPdZxQTyQcHEeHW_Frg,2014-02-02T18:45:53.128000
sRvNsTWTTymea0iyBTbCMw,2013-07-23T22:04:44.535500
sRxPaA6xTXytgjqsAldL_w,2013-11-06T01:31:49.521500
sS-ZmDoTSXiWYvqIqr5PUw,2014-01-20T00:04:31.133100
sS-mUHnyTCSoxwhcKBbvrg,2013-08-01T06:01:42.732400
sS1Vj9G8Q6q70-7BNRxKWg,2013-07-27T02:54:51.516200
sS3vQuCtScShtLInec41kQ,2013-12-02T20:51:28.148800
sS7v8TXfTQ2R-Zsuyv_9TA,2013-12-18T20:53:53.139900
sS8bZn9QR5OIK1mi-Ggr1Q,2013-07-22T13:23:30.305000
sS8tcmpGQkKkmGl8EInnsQ,2013-10-16T08:34:18.216600
sS9Cnai1RFeU82JSm9IxIA,2013-11-27T07:33:29.534500
sSAx4Yb7ScaEkNTzPpGFWw,2013-06-08T20:44:52.570800
sSFnWuPESEaHY6U2KlsgRg,2013-05-26T00:42:22.778500
sSJUOX68Qt6gJUKbZxtKjg,2013-08-11T12:45:15.755500
sSM0UO7HSxiiO17NRCsByw,2013-12-19T08:48:36.204600
sSUEBCARR6iBF2js3EUJHg,2013-09-25T00:14:51.312600
sSZbMcHiSl2eoRWQGqGxlg,2013-11-12T18:25:27.379000
sSdKhwmXRWSUdIrvm198PA,2013-12-19T18:25:44.254300
sSeQpLFgQNu1aXBzFX4I-A,2013-12-03T09:50:38.478000
sSeWkHzsQsCELksU3KEHwQ,2013-07-11T23:59:54.744700
sShm-4EsSnihQHxGHlhQ9g,2013-12-06T08:51:37.416600
sSj7KHsDR1yOcjt7HrzJvw,2014-01-10T05:10:30.786400
sSm133TrTneZG2Rkbz8Axw,2013-12-11T08:54:13.576400
sSpucazmQhahJu2rp7KgsA,2014-01-29T18:36:09.703100
sSqeNosoTIe0BAQdnEQw1w,2014-01-04T06:52:41.415500
sSt5awOQT6SJL46NHiv-yA,2014-02-05T11:46:12.305500
sStErnc6SoOeRXynkDPFzw,2013-12-17T17:27:06.290800
sSyQKC_ZSASCzpjhcfsqpA,2013-12-01T10:20:28.562500
sSz8z8ZxQo2tZPfKhfIGSg,2013-07-05T16:20:29.980200
sT231aspQoGOIUZGEDAi3A,2013-07-23T18:59:22.104400
sT2bqb_URPSYx05jZ8E9UA,2013-11-19T19:43:47.335100
sT3ak_YbSoSnm2sMlqg8VQ,2013-12-11T20:58:21.010700
sTE8KCVKTaCaXU6D0BuYJw,2013-12-31T19:24:14.414400
sTLo2KJrSiC9R3tgkFRqDg,2013-11-22T13:38:18.086400
sTQd5IJxTsmJZ535-p27FA,2013-12-27T12:01:15.232800
sTQyUvbPSuabrdLUxi1YUQ,2013-07-20T08:07:58.622800
sTX4u_Q5ROyjKf-54NltNQ,2013-07-07T07:04:58.966800
sTanfEmzTmG_N2frJxd0aQ,2014-01-28T00:26:17.956700
sTj6LD8AS4CHSX1aQoY6nA,2013-11-12T18:58:09.565800
sTjBNBL9TuSZpCghuINJcA,2013-08-05T02:57:33.806700
sTnA4_n3TXGFrCPhTl7eQQ,2013-10-07T09:58:39.136700
sTqpOEoVR0utPCw9aqINKg,2013-11-15T06:17:19.626800
sTtycCwwQM6LuM4TGgRYPQ,2013-07-15T23:22:02.949100
sU5w1NVrRRKsxcl6QX7OYw,2013-11-01T16:01:18.261100
sU687866Q_mx8sqd1o90DA,2013-12-09T13:43:42.394000
sUDiNeCOT9-b4aXV3fYXyQ,2013-08-04T03:01:48.964000
sULneNCHT8SySL75jO3N9A,2013-06-29T01:00:11.697600
sUR3ZAaIRIyLkkEBueTolg,2013-12-06T17:17:22.909500
sURw5WsDSE-Mnrd4Uf4hfw,2013-07-09T11:33:16.256700
sUXb201YRDadukxByxukZw,2013-11-29T13:18:51.059200
sUb-JNWgR0-himtl_E28pQ,2014-01-20T02:55:50.253700
sUeCVFGeRIm6uc5R5gOeWw,2013-11-17T06:01:01.526800
sUmlCjQjRLSA6PWq5D0dBg,2013-11-09T19:44:48.302100
sUoEpwwvSiyFvQat-UJEGg,2013-08-11T12:26:32.700300
sUpaLafHQBmKo5cTxhGDfQ,2013-10-08T19:37:04.404800
sUsv01F-S2CbyjwgGDgbgw,2013-12-29T09:42:02.349800
sUtfDV7dTKu2GfYBi8ezfw,2013-09-25T16:39:21.380600
sUwoLBhqRGC7ivHE5s6fAg,2013-06-10T11:02:59.592000
sUy4bsmwTziOH7-DTPq7uw,2014-01-05T11:56:01.815200
sV-0dZGUQMObeQFaEjMCxw,2013-06-03T11:24:54.085300
sV7B83kEQY-7bzSv6X9Qug,2013-10-21T03:32:44.137200
sV9IESawSd-WN5-vxoVBnQ,2014-01-14T16:25:13.568600
sV9pTEnfQUyhYMZdtxOcBg,2013-10-22T03:53:15.581500
sVB1qC48RCC9hE1bCc-3zg,2014-01-17T09:59:04.348300
sVCmfnfjTWKnaXwUslGSoQ,2013-10-15T17:03:34.575000
sVG5xjzZSkKDmbxzAHRzeg,2013-11-24T16:33:32.862800
sVHYULTARe2e-bo7Vv9wjA,2013-10-18T17:20:50.674700
sVHyg-_NR1e6bjAQxhtApw,2013-10-16T03:31:37.647400
sVLFXnc6STmTasY-zHZ6-g,2013-12-17T16:03:34.853100
sVNP12mOTLOuCE3hpBGVsQ,2013-11-19T10:22:09.151300
sVWL3smGQc6ZWhBqW425Mg,2014-01-18T05:20:29.496400
sVX7YxkiRtSQpLhy1Aqe6A,2013-05-22T21:28:20.545100
sV_8C8lpQSOr2QW1q68XPA,2013-10-28T00:15:52.004900
sVgZLU4DSB60SwKPqXv04Q,2013-11-21T04:30:28.203000
sVqGYpksTker9aFGcCCJhA,2014-01-28T11:45:55.293800
sVuWydNFRgWCphYTrgAJAQ,2013-06-23T23:53:05.858200
sVvt9uwrQDCcPxx4SVVb2A,2013-06-11T11:23:42.187200
sVxHKZObRhaFHRyEDQhYdw,2013-10-14T10:51:54.087500
sVy3Ar3DQrmUtP50YYLS_Q,2013-07-12T00:39:20.402700
sW0Z0--_S0K5nq9DfLxXIw,2013-12-22T11:36:57.940200
sW2YGPX3TAyqXFdZQALIJw,2013-06-20T16:44:40.853700
sW7q9gRUSB29Fk2HI3mshg,2013-11-28T08:08:52.554500
sWOzjDipT5eLn2F-QHFCBg,2013-10-04T09:41:24.593800
sWP6NPNsRI-AHL_iOU8MQg,2013-12-22T16:20:44.175500
sWPAvAo1SQyEQPsRAH7gQQ,
sW_z0L_1R9Sc9nXdFsmGZQ,2014-01-26T08:31:21.457700
sWjB444dQEai0HUuqUEghA,2013-06-11T14:08:47.064300
sWpcwkuNSCuTZXJ2PNJb1g,2013-08-13T20:57:15.186000
sWuG-R3hSZKuKvaLSFRucA,2013-05-24T09:25:16.765100
sWxjRCaMRMGdJw2qsVWZ9w,2013-12-31T10:34:23.180300
sWz7mM2YTPujKjvKl_c4bw,2013-11-30T21:27:54.117300
sX1UGc4xSQC4chyxdwuCPQ,2013-08-24T11:30:02.927400
sX3swr8oRvmoujVYjG644g,2013-12-12T21:14:14.265300
sX6pkmsrTY2yRt8s9Cq5cA,2014-01-16T05:11:26.482900
sX8M97R8Roa9urrScjbJcQ,2013-11-28T04:46:24.462200
sX8iMLB1Ss6IarCbK4hEPw,2013-11-28T15:04:19.723700
sX91ys8mT6eky7p6XaW22A,2013-10-18T18:56:09.019300
sX9Zmjh5RzCI_2p_qFLFKw,2013-11-25T13:21:54.863000
sXAuKiXbSfeC-JbjeNRfZg,2014-02-05T16:53:37.170700
sXB60ELNSgm-G7Gz2Rh4fw,2013-12-10T11:04:31.470100
sXCNrSYaSXSeJN_p1KYOzw,2013-11-04T04:00:03.038700
sXDfgj4zRVKrw-ELGHGdsA,2013-06-26T00:02:13.013200
sXKvnz1nSkqfJZkTqV-KTg,2013-12-12T04:56:32.364400
sXMhNhfgTLqcL80Zj3pwag,2014-01-12T18:07:28.408300
sXOwpGTBRCCpRGug6HA1YQ,2013-06-15T23:30:28.322000
sXR55NIER1m6WQuKKmBKuQ,2014-01-19T23:20:59.342600
sXRbuDrfRPebRS9YDFBVxw,2014-01-07T22:23:01.840600
sXSLQKpHTe6NqxoocRXcKQ,2013-11-23T09:48:47.929000
sXTiwpMNTainFxHUVp7MhQ,2014-01-04T09:23:54.522500
sXVLNSNXRsGzE5RMPEz94Q,2014-02-03T13:43:47.313000
sXf0gmiSR8-mrPyORavqDg,2013-12-28T11:23:43.747700
sXqgiDEuRDiVMcLOOA-3hw,2013-11-15T23:56:47.687100
sXr6AllaSJmrH_8cHK34Hg,2014-01-28T18:16:02.985200
sXsWdKCvTeaGoZvx0x6M2A,2013-11-19T13:17:18.068200
sYDDBGUkQmmAoihsOBMIWg,2013-11-04T12:42:14.218700
sYERO-C-SemclDHSriXOog,2013-07-20T10:59:12.718900
sYFTpYEWTRKsOmbeKxGlag,2013-06-22T11:10:50.326200
sYK9pazyS2q7OCZ8ID9F4g,2014-01-05T08:58:31.408100
sYOaTVsVRAW1qJ04iLO1Ww,2013-07-30T00:05:28.924000
sYSDdgBKSfyrF94ntVY8ig,2013-06-25T01:27:25.949200
sYV6r1_2TvCU1Z4THhO5AA,2013-10-18T18:43:58.099700
sYcXp6bLT2qtMFpQZPUwGA,2013-06-02T03:54:29.426600
sYf7n-eoRTO8FGw49MqP_Q,2013-12-13T21:00:01.458700
sYfKoyTwSd6M8lf_fE43xA,2013-08-15T02:47:11.985800
sYgoiGIgQuOVBHLG4tbBRg,2014-01-18T08:22:43.202300
sYi_Cv7eQbad42K_N3rK1Q,2013-10-19T03:02:42.535100
sYiyBLVxTCmFmPjdYZ6EXQ,2013-06-16T17:13:17.487500
sYo-3dy3TzSiz1xVb6l3DQ,2014-01-22T11:31:39.349400
sYpntfLuRdOqoGTWeAxicw,2013-10-19T04:49:54.751400
sYsXd_jfQLatZTpC2tHqYg,2013-10-22T15:48:12.444500
sYwvf34BTeCHHukdkAwNaw,2013-08-15T01:54:14.856100
sZ-VskuJQWq5mmLS_gpFlg,2014-01-09T22:34:36.962400
sZ8s1qU4SsaYrwAREZm3QQ,2013-12-03T14:52:02.150000
sZ9EpeSJSrOid_2XrLlcjQ,2013-11-08T09:28:58.352500
sZ9KKTD4Re6g_GriUJhfQQ,2013-12-22T19:55:32.470600
sZCqwa_hT5m0mxhdl9pNXQ,2013-09-30T19:18:28.744800
sZCuHVm6RVG0BIDQxAVuCw,2013-12-23T17:52:08.241500
sZD529uaQw647yw6bpVfdw,2014-01-23T12:11:30.133100
sZEUKPo6QH2pQR8gMNeWBw,2013-05-26T14:14:21.348100
sZOrRgadSZ2TrT8cNsQw5g,2014-01-13T19:08:19.879100
sZQFLUXPRzKWtwc0syOKZg,2014-01-29T17:03:32.526400
sZV-bW9sSUCGK-8gxqb7Yg,2013-11-21T06:10:12.574500
sZVMlgUcSICz5u0deJqcsw,2013-10-18T00:25:21.841200
sZXhc07eTNq3kd9OsQdEZA,2014-01-29T04:52:02.743800
sZYgxjjaTmKw34qdUuu9dQ,2013-12-19T13:49:02.207400
sZZ_0aFTS6CXdAUxQVJxXA,2013-11-23T13:22:03.212300
sZ_CKpIaRXuV6_NITUfQ8A,2013-08-04T19:39:04.407200
sZe9vF5_SRmMB1KxOu4DtA,
sZg9GS7dQfu3JAfwvdYoNQ,2013-12-25T19:16:05.033700
sZmEU_0kRv2C21yxPUpBMQ,2013-06-01T13:30:53.619700
sZpFTpgAQEq1vxoseDNQtA,2013-12-07T01:11:41.852000
s_1zjAjWThGxnWymlyQ68w,2013-11-06T18:16:29.394700
s_7ZWgITRGy62q-Qw68aRg,2014-01-09T14:04:42.501200
s_9rsunLS7eNAE7BrcCCKQ,2013-06-03T13:55:33.611500
s_Bu6Ri-SuGMmsnDKcF7rg,2013-10-28T09:44:00.513500
s_FU3uFBSW-rqutnqdXbZA,2013-11-29T14:59:24.284800
s_Fg5zoWSgmlAHA3l5eLSA,2014-01-31T22:36:44.761800
s_G0yuy0R2-ii5f5b1DI-g,2013-12-14T15:34:29.171500
s_MOhnfgRh-uYJ-lRuMNYQ,2013-10-21T09:56:15.776200
s_T9rVyzQ6CWocSDCDwFuA,2013-11-14T06:03:39.171200
s_VNgXNoSVG5rob_n-BOVg,2014-01-30T10:23:37.090700
s_XpEry-Si6v8u7WIAMWrQ,2013-12-10T08:35:39.114300
s__CQFRzRI-Pze7LkYRWpw,2013-08-03T23:32:26.951900
s_akbD3zR7iodpnr_8s_pQ,2013-11-29T21:22:31.502100
s_dydAUnRquhxyQ7UJQdyA,2013-05-23T10:31:49.784900
s_iRGmv0T6mxqlAt2n971Q,2013-10-28T08:27:30.919900
s_inm4IgTDGP0dfojbPBRw,2013-12-12T09:44:18.966400
s_juQzAcQn-WmMnTRBgrVw,2013-11-02T07:55:52.011800
s_k6oZMoSQq8xoI6Zx2cnQ,2013-12-10T05:09:57.652600
s_kX0REeT9OF0dVIi7gLxQ,2013-11-08T16:01:34.162200
s_lAEPGLSCyb-ojQgW97Dw,2013-12-09T11:07:25.375500
s_o3KHH1Q2eRGGIF_g6CmQ,2013-11-06T07:22:36.936400
s_oUYJ1XQhy9ntWMEeNk5w,2013-06-09T19:29:01.480600
s_pnixVjRZeQ_3gTIdRoRQ,2013-11-01T20:24:31.426800
s_taqJulQ6eIakGDl4tOaA,2014-01-08T23:00:32.443900
s_ui_65CTA-egpketd1dJA,2013-12-21T13:44:31.570800
s_xNn_vATv2pbQjAB-0KFA,2013-10-02T01:25:52.529600
sa9JaRgGRF2kFuq247uAbA,2013-10-20T18:47:03.455500
sa9_hRmnTs2DFUq1ELw8Lw,2013-11-22T10:43:19.139200
saFiVfbATp2iHylE-msm5Q,2013-08-07T08:00:53.522300
saGGbhQJRWGPZw5WbOCeew,2013-11-27T09:18:09.349700
saGOT4J1SwWmk0wh0H3IbA,2013-06-09T14:35:04.975300
saJhrrxPS-CIUmcKSqfOCw,2013-11-08T23:41:09.449900
saNj-QwuTaOBI8AuJEccPg,2013-06-16T00:25:11.766500
saP3rjM7R6q1RUo4XNDnbg,2013-11-23T12:02:30.213000
saQvCHO0SjqfJ69mGJbd2Q,2014-01-15T10:15:58.075400
saSkd039Tv21k-gpEVsf0A,2013-08-08T15:43:57.111500
saZYesNrSwO5jVPSo5WtWQ,2013-12-21T21:46:41.005200
sa_tn1StTCSr6P-Q0invMQ,2013-08-06T18:21:50.777800
sambIS5dTfCLWyOPFXGIKQ,2013-07-04T15:05:03.435300
sargpaoQRJW7wdg1Ctcfrg,2013-11-12T22:42:46.937300
sasiIQePQpOxa6vm1nY9pg,2013-11-30T22:48:53.529600
sawsHUI-Qqm3Tz8d2NOj9Q,2013-11-13T00:10:33.937800
saxRmDN_TV6KbjEL3A-wtQ,2013-06-03T20:07:28.957900
sb2w3PZrQguB0OPLL2u-1Q,2013-12-11T01:13:54.214900
sb35lspGQJWiGlY9wJeogw,2013-07-19T14:32:52.653400
sbD7ps-BTX6My6a4fgPPjw,2013-06-14T01:40:19.852200
sbJ8CuJBTM6ODU1cmkJHnw,2013-11-21T11:32:03.862700
sbMtl8V0QpGU7rz1mKFMZQ,2013-11-12T20:31:49.599200
sbNTJeDvQzul3o0o6YPajA,2013-11-24T08:21:35.631800
sbOkWwThS8Kwkj5wai9SbQ,2013-06-27T10:07:00.198500
sbTSulkrTJiuB9H_iABB6A,2013-10-19T11:36:15.500800
sbTwuM7XQqygVQryWTPIvw,2013-06-02T12:47:54.731400
sbUD0QC3Qy-_f7TtM90GRw,2014-01-13T21:29:53.068000
sbVWMXUfS_emJQZ1FqaAbg,2014-01-04T19:35:57.073800
sbY0qxEDT-SEPh8MUneB6Q,2013-06-15T09:22:19.983100
sbZw38o4RHKcBw3lwxfqpg,2013-12-07T12:01:15.843400
sbe4fmMkQZ6l3fIzOf5gMQ,2013-06-05T16:49:12.064900
sbi5UICpSVWzuR443051tg,2013-08-03T20:00:49.326200
sbmynX75QfGGK_HQuxQ1kQ,2014-01-13T22:02:37.358900
sbn7t8SUTCOVc1oo40LMpQ,2013-12-08T16:52:15.998500
sboxCU1mR--5vCYVG19Bzg,2013-11-10T11:04:27.760700
sbsmUMIQTBa3urhHl4cPIA,2013-06-12T23:42:24.632000
sbwSK9fGQlK5z4LnvVYc5w,2014-01-29T22:35:25.745800
sbx-gNDpQDW_gKZiDepXwA,2014-01-12T09:49:28.132000
sbyVDsmIR7au2v66REXdug,2013-12-02T06:18:11.873400
sbylOmTcQjmOMXJcKVCfUg,2014-01-05T12:28:02.009500
sc8YXTuORG2cHI0WbxoYkA,2013-07-25T14:20:18.238500
